School_Name,Address_Line_1,Address_Town,Postal_Postcode,Full_Phone_No,School URL,ICSEA,School_Type,Campus Type,LGA_Name,Suburb,Education_Sector,School Type,Year Range,Geolocation,Total Enrolments,Girls Enrolments,Boys Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%)
Burnside Primary School,35 Lexington Drive,Burnside,3023.0,03 8578 6310,http://www.burnsideps.sa.edu.au/,1149.0,Primary,School Single Entity,Melton (C),Burnside,Government,Primary,R-6,Major Cities,676.0,312.0,364.0,0.0,36.0
Burnside Primary School,35 Lexington Drive,Burnside,3023.0,03 8578 6310,https://burnsideps.vic.edu.au/,1035.0,Primary,School Single Entity,Melton (C),Burnside,Government,Primary,Prep-6,Major Cities,355.0,165.0,190.0,1.0,70.0
Berwick Chase Primary School,72 Viewgrand Drive,Berwick,3805.0,03 9707 7799,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=598dc00c-ed32-de11-9c94-002185cd8e5c,1048.0,Primary,School Single Entity,Casey (C),Berwick,Government,Primary,Prep-6,Major Cities,762.0,379.0,383.0,1.0,41.0
Pakenham Lakeside Primary School,23 Shearwater Drive,Pakenham,3809.0,03 5940 9532,http://www.plps.vic.edu.au/,1006.0,Primary,School Single Entity,Cardinia (S),Pakenham,Government,Primary,Prep-6,Major Cities,767.0,384.0,383.0,2.0,37.0
Davis Creek Primary School,65 Wootten Road,Tarneit,3029.0,03 9749 9800,https://daviscreekps.vic.edu.au,1045.0,Primary,School Single Entity,Wyndham (C),Tarneit,Government,Primary,Prep-6,Major Cities,878.0,419.0,459.0,1.0,91.0
Pakenham Springs Primary School,5 Livingstone Boulevard,Pakenham,3810.0,03 5945 7400,http://www.pakenhamsprings.vic.edu.au,996.0,Primary,School Single Entity,Cardinia (S),Pakenham,Government,Primary,Prep-6,Major Cities,719.0,364.0,355.0,2.0,38.0
Taylors Hill Primary School,40-50 Loddon Drive,Taylors Hill,3023.0,03 9361 4900,http://www.taylorshillps.vic.edu.au,1028.0,Primary,School Single Entity,Melton (C),Taylors Hill,Government,Primary,Prep-6,Major Cities,655.0,334.0,321.0,1.0,67.0
Cranbourne Carlisle Primary School,15 Silky Oak Drive,Cranbourne,3977.0,03 5991 3600,http://www.ccps.vic.edu.au,973.0,Primary,School Single Entity,Casey (C),Cranbourne,Government,Primary,Prep-6,Major Cities,552.0,290.0,262.0,0.0,70.0
Aurora School,96 Holland Road,Blackburn South,3131.0,03 8878 9878,http://www.auroraschool.vic.edu.au,1049.0,Special,School Single Entity,Whitehorse (C),Blackburn South,Government,Special,U,Major Cities,299.0,141.0,158.0,3.0,35.0
Derrimut Primary School,40 Lennon Parkway,Derrimut,3023.0,03 8361 1000,http://www.derrimutps.vic.edu.au,1009.0,Primary,School Single Entity,Brimbank (C),Derrimut,Government,Primary,Prep-6,Major Cities,679.0,324.0,355.0,1.0,76.0
Epping Views Primary School,20 Mansfield Street,Epping,3076.0,03 8401 3791,http://www.eppingviewsps.vic.edu.au,1032.0,Primary,School Single Entity,Whittlesea (C),Epping,Government,Primary,Prep-6,Major Cities,952.0,471.0,481.0,0.0,74.0
Echuca Twin Rivers Primary School,66 Wilkinson Drive,Echuca,3564.0,03 5410 7700,http://www.echucatwinriversps.vic.edu.au/,926.0,Primary,School Single Entity,Campaspe (S),Echuca,Government,Primary,Prep-6,Inner Regional,214.0,120.0,94.0,17.0,7.0
Cranbourne East Primary School,2 Bowyer Avenue,Cranbourne East,3977.0,03 5990 0400,http://www.cranbourneeastps.vic.edu.au,1013.0,Primary,School Single Entity,Casey (C),Cranbourne East,Government,Primary,Prep-6,Major Cities,1076.0,538.0,538.0,1.0,71.0
Lyndhurst Primary School,70 Brookwater Parade,Lyndhurst,3975.0,03 8768 6700,https://www.lyndhurstps.vic.edu.au,1009.0,Primary,School Single Entity,Casey (C),Lyndhurst,Government,Primary,Prep-6,Major Cities,936.0,473.0,463.0,1.0,71.0
Aitken Creek Primary School,51-81 Grevillea Street,Craigieburn,3064.0,03 8338 3700,http://www.aitkencreekps.vic.edu.au/,1008.0,Primary,School Single Entity,Hume (C),Craigieburn,Government,Primary,Prep-6,Major Cities,1121.0,522.0,599.0,1.0,85.0
Reservoir Views Primary School,73-91 Hickford Street,Reservoir,3073.0,03 9460 6995,http://www.reservoirviewsps.vic.edu.au/,1020.0,Primary,School Single Entity,Darebin (C),Reservoir,Government,Primary,Prep-6,Major Cities,264.0,129.0,135.0,6.0,47.0
Meadows Primary School,41 Gerbert Street,Broadmeadows,3047.0,03 9309 2573,http://www.meadowsps.sa.edu.au,1025.0,Primary,School Single Entity,Hume (C),Meadows,Government,Primary,R-6,Inner Regional,182.0,86.0,96.0,3.0,3.0
Meadows Primary School,41 Gerbert Street,Broadmeadows,3047.0,03 9309 2573,http://www.meadowsps.vic.edu.au/,922.0,Primary,School Single Entity,Hume (C),Broadmeadows,Government,Primary,Prep-6,Major Cities,303.0,162.0,141.0,3.0,77.0
Mernda Park Primary School,40 Riverdale Boulevard,Mernda,3754.0,03 8776 9700,https://www.merndaparkps.vic.edu.au/,1055.0,Primary,School Single Entity,Whittlesea (C),Mernda,Government,Primary,Prep-6,Major Cities,385.0,184.0,201.0,4.0,52.0
Sunshine Harvester Primary School,132 Hertford Road,Sunshine,3020.0,03 9311 1234,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=c6555524-ed32-de11-9c94-002185cd8e5c,969.0,Primary,School Single Entity,Brimbank (C),Sunshine,Government,Primary,Prep-6,Major Cities,393.0,204.0,189.0,2.0,81.0
Pakenham Primary School,50 Atlantic Drive,Pakenham,3810.0,03 5918 3900,http://pakenhamps.vic.edu.au/,1006.0,Primary,School Single Entity,Cardinia (S),Pakenham,Government,Primary,Prep-6,Major Cities,387.0,211.0,176.0,1.0,25.0
Alamanda K-9 College,86-100 Alamanda Boulevard,Point Cook,3030.0,03 8376 5200,http://www.alamandacollege.vic.edu.au/,1133.0,Pri/Sec,School Single Entity,Wyndham (C),Point Cook,Government,Combined,Prep-9,Major Cities,3378.0,1677.0,1701.0,1.0,84.0
Whitehorse Primary School,70-86 Junction Road,Blackburn North,3130.0,03 9878 9339,http://www.whitehorseps.vic.edu.au,1130.0,Primary,School Single Entity,Whitehorse (C),Blackburn North,Government,Primary,Prep-6,Major Cities,348.0,162.0,186.0,1.0,33.0
Golden Square Primary School,19 - 31  Maple Street,Golden Square,3555.0,03 5443 6877,http://www.gsquareps.vic.edu.au/,983.0,Primary,School Single Entity,Greater Bendigo (C),Golden Square,Government,Primary,Prep-6,Inner Regional,308.0,157.0,151.0,6.0,8.0
Lalor Gardens Primary School,134 Kingsway Drive,Lalor,3075.0,03 9465 1351,http://www.lalorgardensps.vic.edu.au/,993.0,Primary,School Single Entity,Whittlesea (C),Lalor,Government,Primary,Prep-6,Major Cities,385.0,176.0,209.0,2.0,81.0
Chandler Park Primary School,Cochrane Avenue,Keysborough,3173.0,03 9798 2228,http://www.chandlerparkps.vic.edu.au,991.0,Primary,School Single Entity,Greater Dandenong (C),Keysborough,Government,Primary,Prep-6,Major Cities,460.0,219.0,241.0,2.0,80.0
Keysborough Primary School,33 Coomoora Road,Springvale South,3172.0,03 9798 4764,http://www.keysboroughps.vic.edu.au/,965.0,Primary,School Single Entity,Greater Dandenong (C),Springvale South,Government,Primary,Prep-6,Major Cities,420.0,206.0,214.0,0.0,88.0
Lyndale Greens Primary School,1 - 19 Oakwood Avenue,Dandenong North,3175.0,03 9795 2271,http://www.lyndalegreensps.vic.edu.au/,969.0,Primary,School Single Entity,Greater Dandenong (C),Dandenong North,Government,Primary,Prep-6,Major Cities,444.0,227.0,217.0,2.0,81.0
Athol Road Primary School,159-167 Athol Road,Springvale South,3172.0,03 9547 1224,https://atholroadps.vic.edu.au/,946.0,Primary,School Single Entity,Greater Dandenong (C),Springvale South,Government,Primary,Prep-6,Major Cities,402.0,207.0,195.0,0.0,93.0
Springvale Rise Primary School,32-52 Wareham Street,Springvale,3171.0,03 9546 3799,http://www.springvaleriseps.vic.edu.au/,933.0,Primary,School Head Campus,Greater Dandenong (C),Springvale,Government,Primary,Prep-6,Major Cities,481.0,228.0,253.0,0.0,92.0
Spring Parks Primary School,24 Erica Street,Springvale,3171.0,03 9546 6402,http://springparksps.vic.edu.au/,976.0,Primary,School Head Campus,Greater Dandenong (C),Springvale,Government,Primary,Prep-6,Major Cities,256.0,131.0,125.0,0.0,89.0
Keilor Views Primary School,18 Swindon Crescent,Keilor Downs,3038.0,03 9367 7466,http://kvps.vic.edu.au/,1013.0,Primary,School Single Entity,Brimbank (C),Keilor Downs,Government,Primary,Prep-6,Major Cities,398.0,187.0,211.0,1.0,56.0
Wyndham Park Primary School,59-77 Kookaburra Avenue,Werribee,3030.0,03 9741 4549,http://www.wyndhamparkps.vic.edu.au,947.0,Primary,School Single Entity,Wyndham (C),Werribee,Government,Primary,Prep-6,Major Cities,398.0,195.0,203.0,3.0,61.0
Lightning Reef Primary School,74 Holmes Road,Bendigo,3550.0,03 5443 2501,http://www.lightningreefps.vic.edu.au/,866.0,Primary,School Single Entity,Greater Bendigo (C),Bendigo,Government,Primary,Prep-6,Inner Regional,148.0,74.0,74.0,11.0,39.0
Glenroy Central Primary School,10 Logan Street,Glenroy,3046.0,03 9306 4144,http://www.glenroycentralps.vic.edu.au,977.0,Primary,School Single Entity,Merri-bek (C),Glenroy,Government,Primary,Prep-6,Major Cities,254.0,131.0,123.0,1.0,82.0
William Ruthven Primary School,60 Merrilands Road,Reservoir,3073.0,03 9460 1668,http://www.williamruthvenps.vic.edu.au/,987.0,Primary,School Single Entity,Darebin (C),Reservoir,Government,Primary,Prep-6,Major Cities,179.0,94.0,85.0,4.0,56.0
Newbury Primary School,202-226 Newbury Boulevard,Craigieburn,3064.0,03 8691 6900,https://www.newburyps.vic.edu.au/,1032.0,Primary,School Single Entity,Hume (C),Craigieburn,Government,Primary,Prep-6,Major Cities,1243.0,594.0,649.0,1.0,85.0
Dallas Brooks Community Primary School,26-36 King Street,Dallas,3047.0,03 9309 1181,http://Www.dallasps.vic.edu.au,910.0,Primary,School Single Entity,Hume (C),Dallas,Government,Primary,Prep-6,Major Cities,394.0,205.0,189.0,1.0,94.0
Horsham Primary School,38 Baillie Street,Horsham,3402.0,03 5382 1534,https://www.horshamps.vic.edu.au/,947.0,Primary,School Head Campus,Horsham (RC),Horsham,Government,Primary,Prep-6,Outer Regional,430.0,213.0,217.0,9.0,4.0
Wyndham Vale Primary School,85 Ribblesdale Ave,Wyndham Vale,3024.0,03 8754 0888,http://wyndhamvaleps.vic.edu.au/,1020.0,Primary,School Single Entity,Wyndham (C),Wyndham Vale,Government,Primary,Prep-6,Major Cities,1291.0,619.0,672.0,2.0,64.0
Officer Specialist School,3 Parker Street,Officer,3809.0,03 5943 2800,http://officerss.vic.edu.au/,996.0,Special,School Single Entity,Cardinia (S),Officer,Government,Special,U,Major Cities,345.0,94.0,251.0,3.0,32.0
Epping Primary School,805 High Street,Epping,3076.0,03 9401 1106,http://www.eppingps.vic.edu.au,970.0,Primary,School Head Campus,Whittlesea (C),Epping,Government,Primary,Prep-6,Major Cities,377.0,172.0,205.0,2.0,64.0
Hazel Glen College,115 Eminence Blvd,Doreen,3754.0,03 9717 7500,http://www.hgc.vic.edu.au/,1024.0,Pri/Sec,School Single Entity,Whittlesea (C),Doreen,Government,Combined,Prep-12,Major Cities,2618.0,1256.0,1362.0,2.0,25.0
Tulliallan Primary School,89 Wheelers Park Drive,Cranbourne North,3805.0,03 8766 3100,http://www.tulliallanps.vic.edu.au,1045.0,Primary,School Single Entity,Casey (C),Cranbourne North,Government,Primary,Prep-6,Major Cities,1510.0,700.0,810.0,0.0,77.0
Coolaroo South Primary School,52-72 Bushfield Crescent,Coolaroo,3047.0,03 9309 1664,http://www.coolaroosouthps.vic.edu.au/,922.0,Primary,School Single Entity,Hume (C),Coolaroo,Government,Primary,Prep-6,Major Cities,270.0,123.0,147.0,8.0,81.0
Jacana School for Autism,19-39 Landy Road,Jacana,3047.0,03 9309 6258,http://www.jacanaschoolforautism.vic.edu.au/,998.0,Special,School Single Entity,Hume (C),Jacana,Government,Special,U,Major Cities,227.0,39.0,188.0,3.0,51.0
Torquay Coast Primary School,25 Stretton Drive,Torquay,3228.0,03 5218 5600,http://www.torquaycoastps.vic.edu.au/,1082.0,Primary,School Single Entity,Surf Coast (S),Torquay,Government,Primary,Prep-6,Inner Regional,585.0,270.0,315.0,1.0,5.0
Arnolds Creek Primary School,59 Claret Ash Boulevard,Harkness,3337.0,03 9732 8300,http://arnoldscreekps.vic.edu.au/,998.0,Primary,School Single Entity,Melton (C),Harkness,Government,Primary,Prep-6,Major Cities,769.0,398.0,371.0,3.0,46.0
Wilandra Rise Primary School,25 Aayana Street,Clyde North,3978.0,03 5924 2500,https://www.wilandrariseps.vic.edu.au/,992.0,Primary,School Single Entity,Casey (C),Clyde North,Government,Primary,Prep-6,Major Cities,1144.0,552.0,592.0,1.0,66.0
South Melbourne Primary School,129-161 Ferrars Street,Southbank,3006.0,03 9935 9399,https://southmelbourneps.vic.edu.au/,1140.0,Primary,School Single Entity,Port Phillip (C),Southbank,Government,Primary,Prep-6,Major Cities,443.0,213.0,230.0,1.0,70.0
Barton Primary School,90 Everlasting Boulevard,Cranbourne West,3977.0,03 8766 4000,http://bartonps.vic.edu.au/,1029.0,Primary,School Single Entity,Casey (C),Cranbourne West,Government,Primary,Prep-6,Major Cities,1056.0,538.0,518.0,1.0,66.0
John Henry Primary School,141 Henry Road,Pakenham,3809.0,03 5908 9500,http://jhps.vic.edu.au/,1019.0,Primary,School Single Entity,Cardinia (S),Pakenham,Government,Primary,Prep-6,Major Cities,1051.0,466.0,585.0,2.0,41.0
South Melbourne Park Primary School,29 Albert Park Drive South,Albert Park,3206.0,03 9498 3396,http://www.southmelbparkps.vic.edu.au/,1106.0,Primary,School Single Entity,Port Phillip (C),Albert Park,Government,Primary,Prep-6,Major Cities,367.0,186.0,181.0,1.0,46.0
Bridgewood Primary School,115 Bridge Road,Officer,3809.0,03 8766 9400,https://bridgewood.vic.edu.au/,1047.0,Primary,School Single Entity,Cardinia (S),Officer,Government,Primary,Prep-6,Major Cities,566.0,276.0,290.0,2.0,53.0
Armstrong Creek School,100 Central Boulevard,Armstrong Creek,3217.0,03 5218 5100,http://www.armstrongcreekschool.vic.edu.au/,1018.0,Primary,School Head Campus,Greater Geelong (C),Armstrong Creek,Government,Combined,"U, Prep-6",Major Cities,732.0,323.0,409.0,3.0,23.0
Hamlyn Views School,45 Calvert St,Hamlyn Heights,3218.0,03 5215 5700,https://hamlynviews.vic.edu.au/,991.0,Special,School Single Entity,Greater Geelong (C),Hamlyn Heights,Government,Special,U,Major Cities,113.0,31.0,82.0,6.0,18.0
Aireys Inlet Primary School,Anderson Street,Aireys Inlet,3231.0,03 5289 7144,http://aireysinletps.vic.edu.au/,1108.0,Primary,School Single Entity,Surf Coast (S),Aireys Inlet,Government,Primary,Prep-6,Inner Regional,71.0,37.0,34.0,0.0,1.0
Aitken Hill Primary School,2 Rhyolite Drive,Craigieburn,3064.0,03 8377 1000,https://www.aitkenhillps.vic.edu.au/,1012.0,Primary,School Single Entity,Hume (C),Craigieburn,Government,Primary,Prep-6,Major Cities,797.0,395.0,402.0,1.0,84.0
Morwell Central Primary School,47 - 87 McDonald Street,Morwell,3840.0,03 5136 5568,http://www.morwellcentralps.vic.edu.au/,901.0,Primary,School Single Entity,Latrobe (C),Morwell,Government,Primary,Prep-6,Inner Regional,401.0,191.0,210.0,14.0,14.0
Ashley Park Primary School,105 Orchard Road,Doreen,3754.0,03 8776 0200,https://www.ashleyparkps.vic.edu.au,1029.0,Primary,School Single Entity,Whittlesea (C),Doreen,Government,Primary,Prep-6,Major Cities,428.0,205.0,223.0,4.0,33.0
Casey Fields Primary School,Chapelton Road,Cranbourne East,3977.0,03 5992 9000,https://www.caseyfieldsps.vic.edu.au,1026.0,Primary,School Single Entity,Casey (C),Cranbourne East,Government,Primary,Prep-6,Major Cities,836.0,402.0,434.0,1.0,70.0
Mirripoa Primary School,80 Unity Drive,Mount Duneed,3217.0,03 5264 2000,https://mirripoaps.vic.edu.au,1060.0,Primary,School Single Entity,Greater Geelong (C),Mount Duneed,Government,Primary,Prep-6,Major Cities,416.0,201.0,215.0,3.0,25.0
Keysborough Gardens Primary School,10 Homeleigh Road,Keysborough,3173.0,03 9792 6800,https://www.keysboroughgardensps.vic.edu.au,1060.0,Primary,School Single Entity,Greater Dandenong (C),Keysborough,Government,Primary,Prep-6,Major Cities,395.0,182.0,213.0,1.0,78.0
Docklands Primary School,17 Little Docklands Drive,Docklands,3008.0,03 9067 0100,https://www.docklandsps.vic.edu.au,1121.0,Primary,School Head Campus,Melbourne (C),Docklands,Government,Primary,Prep-6,Major Cities,523.0,279.0,244.0,1.0,84.0
Garrang Wilam Primary School,2 Canvas Street,Truganina,3029.0,03 7301 7000,http://garrangwilamps.vic.edu.au,1068.0,Primary,School Single Entity,Wyndham (C),Truganina,Government,Primary,Prep-6,Major Cities,576.0,291.0,285.0,0.0,90.0
Aintree Primary School,11 Timbertop Parade,Aintree,3336.0,03 9218 6200,http://aintreeps.vic.edu.au,1055.0,Primary,School Single Entity,Melton (C),Aintree,Government,Primary,Prep-6,Major Cities,1016.0,494.0,522.0,0.0,85.0
Donnybrook Primary School,145 Olivine Boulevard,Donnybrook,3064.0,03 8407 8099,https://donnybrookps.vic.edu.au/,1050.0,Primary,School Single Entity,Whittlesea (C),Donnybrook,Government,Primary,Prep-6,Major Cities,153.0,68.0,85.0,3.0,75.0
Deanside Primary School,38 Conservatory Drive,Deanside,3336.0,03 8080 5444,https://deansideps.vic.edu.au/,1054.0,Primary,School Single Entity,Melton (C),Deanside,Government,Primary,Prep-6,Major Cities,222.0,113.0,109.0,3.0,78.0
Gaayip-Yagila Primary School,115 Blackmore Road,Mickleham,3064.0,03 9216 3200,https://www.facebook.com/GaayipYagilaPrimarySchool/,1023.0,Primary,School Single Entity,Hume (C),Mickleham,Government,Primary,Prep-6,Major Cities,1081.0,528.0,553.0,2.0,79.0
Riverbend Primary School,1 Communal Road,Wyndham Vale,3024.0,03 9742 8800,https://www.riverbendps.vic.edu.au,1024.0,Primary,School Single Entity,Wyndham (C),Wyndham Vale,Government,Primary,Prep-6,Major Cities,513.0,246.0,267.0,5.0,62.0
Ramlegh Park Primary School,34S Thoroughbred Drive,Clyde North,3978.0,03 5991 5900,https://www.ramleghparkps.vic.edu.au,1029.0,Primary,School Single Entity,Casey (C),Clyde North,Government,Primary,Prep-6,Major Cities,1117.0,524.0,593.0,1.0,73.0
Strathtulloh Primary School,2 Wembley Avenue,Strathtulloh,3338.0,03 8560 4600,https://www.schoolbuildings.vic.gov.au/strathtulloh-primary-school,1024.0,Primary,School Single Entity,Melton (C),Strathtulloh,Government,Primary,Prep-6,Major Cities,972.0,469.0,503.0,2.0,75.0
Gilgai Plains Primary School,10 Sequoia Drive,Kalkallo,3064.0,03 8779 0000,https://gilgaiplainsps.vic.edu.au/,1028.0,Primary,School Single Entity,Hume (C),Kalkallo,Government,Primary,Prep-6,Major Cities,721.0,354.0,367.0,2.0,77.0
Barrawang Primary School,7 Islington Street,Wollert,3750.0,03 8652 8590,https://www.barrawangps.vic.edu.au/,1065.0,Primary,School Single Entity,Whittlesea (C),Wollert,Government,Primary,Prep-6,Major Cities,168.0,68.0,100.0,1.0,89.0
Willowbank Primary School,385 McGeorge Road,Gisborne,3437.0,03 5460 1122,https://www.willowbankps.vic.edu.au,1035.0,Primary,School Single Entity,Macedon Ranges (S),Gisborne,Government,Primary,Prep-6,Inner Regional,204.0,100.0,104.0,1.0,3.0
Clyde Creek Primary School,40 Eliston Avenue,Clyde,3978.0,03 9860 0800,https://clydecreekps.vic.edu.au,1032.0,Primary,School Head Campus,Casey (C),Clyde,Government,Primary,"U, Prep-6",Major Cities,440.0,216.0,224.0,0.0,61.0
Wollert Primary School,131 De Rossi Boulevard,Wollert,3750.0,03 9002 0500,https://www.facebook.com/WollertPrimarySchool/,1023.0,Primary,School Single Entity,Whittlesea (C),Wollert,Government,Primary,Prep-6,Major Cities,413.0,205.0,208.0,0.0,78.0
Endeavour Hills Specialist School,12-38 Amalfi Drive,Endeavour Hills,3802.0,03 9113 4100,https://www.ehss.vic.edu.au,1002.0,Special,School Single Entity,Casey (C),Endeavour Hills,Government,Special,U,Major Cities,139.0,22.0,117.0,2.0,53.0
Quarters Primary School,10 Morningside Boulevard,Cranbourne West,3977.0,03 5929 2055,https://quartersps.vic.edu.au/,1018.0,Primary,School Single Entity,Casey (C),Cranbourne West,Government,Primary,Prep-6,Major Cities,256.0,130.0,126.0,1.0,74.0
Ngarri Primary School,70 Holyoake Parade,Manor Lakes,3024.0,03 8764 3999,https://www.ngarrips.vic.edu.au/,1077.0,Primary,School Single Entity,Wyndham (C),Manor Lakes,Government,Primary,Prep-6,Major Cities,337.0,176.0,161.0,2.0,73.0
Lollypop Creek Primary School,114 Shipwright Parade,Werribee,3030.0,03 8000 6007,https://www.lollypopcreekps.vic.edu.au/,1050.0,Primary,School Single Entity,Wyndham (C),Werribee,Government,Primary,Prep-6,Major Cities,165.0,74.0,91.0,3.0,53.0
Kurrun Primary School,22 Allsburg Avenue,Officer,3809.0,03 5929 8222,https://www.facebook.com/KurrunPrimarySchool,1049.0,Primary,School Single Entity,Cardinia (S),Officer,Government,Primary,Prep-6,Major Cities,128.0,67.0,61.0,1.0,67.0
Thornhill Park Primary School,61 Baxterpark Drive,Thornhill Park,3335.0,03 8764 3990,https://thornhillparkps.vic.edu.au/,1008.0,Primary,School Single Entity,Melton (C),Thornhill Park,Government,Primary,Prep-6,Major Cities,340.0,157.0,183.0,0.0,74.0
Karwan Primary School,455 Bethany Road,Tarneit,3029.0,03 8000 6006,https://karwanps.vic.edu.au/,1070.0,Primary,School Single Entity,Wyndham (C),Tarneit,Government,Primary,Prep-6,Major Cities,368.0,183.0,185.0,1.0,93.0
Nearnung Primary School,85 Polly Parade,Tarneit,3029.0,03 8764 3950,https://www.schoolbuildings.vic.gov.au/nearnung-primary-school,1059.0,Primary,School Single Entity,Wyndham (C),Tarneit,Government,Primary,Prep-6,Major Cities,250.0,110.0,140.0,0.0,87.0
Wayi School,1200 Aitken Boulevard,Craigieburn,3064.0,03 7300 6600,https://www.facebook.com/WayiSchool/,993.0,Special,School Single Entity,Hume (C),Craigieburn,Government,Special,U,Major Cities,107.0,30.0,77.0,4.0,68.0
Alvie Primary School,40 Wool Wool Rd,Alvie,3249.0,03 5234 8256,http://www.alvie-cs.vic.edu.au,962.0,Primary,School Single Entity,Colac-Otway (S),Alvie,Government,Primary,Prep-6,Inner Regional,68.0,36.0,32.0,0.0,0.0
Apollo Bay P-12 College,20 Pengilley Avenue,Apollo Bay,3233.0,03 5237 6483,http://external.apollobayp12.vic.edu.au/,1039.0,Pri/Sec,School Single Entity,Colac-Otway (S),Apollo Bay,Government,Combined,Prep-12,Inner Regional,307.0,154.0,153.0,3.0,12.0
